gene,logfoldchange,adj_p_value,T.4N_Nr4a1_percent,other_percent
Mul1,0.04575094,1.0,0.05346796887932462,0.04705857061472811
Adprm,0.020974034,1.0,0.08922363847045191,0.08214289553169306
Chaf1b,0.052874353,1.0,0.04833636815096838,0.042049595304891815
Xndc1,0.031844966,1.0,0.06124813772554213,0.05475476443842508
Ube2q1,0.03496869,1.0,0.06737295149809634,0.06083862715380564
Nudt15,0.38254482,1.0,0.02118854494289025,0.015327894403061279
Gm11110,0.24134848,1.0,0.029465320311206755,0.02355078305547494
Usf2,-0.019104695,1.0,0.20344313855321966,0.1915234379198779
Ncoa2,-0.00511505,1.0,0.15891408707167687,0.1495598336074296
Dcun1d2,0.03997683,1.0,0.0660486674391657,0.05959175776337429
Mettl26,-0.015948214,1.0,0.1898692269491806,0.17850655143873678
Bckdhb,0.016924892,1.0,0.0643933123655024,0.05776444917394903
Casd1,0.17562017,1.0,0.03443138553219666,0.02850601399503402
Camta2,0.028367374,1.0,0.07002151961595762,0.0634721012973891
Rnpc3,0.0038368066,1.0,0.16934282403575568,0.16029795878881686
Lpcat4,0.015276747,1.0,0.08111239860950174,0.07425322197499812
Klhl15,0.19718988,1.0,0.031782817414335376,0.025904786473616888
Galnt12,0.07766912,1.0,0.044860122496275454,0.03877118871798179
Ptdss2,0.15730633,1.0,0.0357556695911273,0.029849623251964358
Rmnd5b,-0.007120431,1.0,0.20344313855321966,0.19256607870325584
Tmco3,0.14706048,1.0,0.04005959278265188,0.03414917287414143
Wsb2,0.28789914,1.0,0.02549246813441483,0.0197134350176819
6230400D17Rik,0.1253781,1.0,0.0423770898857805,0.03642793417389528
Gm26551,0.11651832,1.0,0.04386690945207747,0.03793277654165726
Pex1,0.18296441,1.0,0.03194835292170171,0.0261090150806703
Gnptab,0.20049828,1.0,0.029961926833305744,0.024141971128524287
Eml5,0.055877782,1.0,0.06340009932130442,0.057205507723066006
Ythdc1,0.0038009367,1.0,0.3511008111239861,0.3345479561015984
Kdm3a,0.025562607,1.0,0.09369309716934282,0.08695839110853139
Ptrh1,0.5701438,1.0,0.015063731170336037,0.00938376705040147
Akap8,-0.01306039,1.0,0.23969541466644595,0.22621005449679146
Virma,0.005102983,1.0,0.14467803343817248,0.13680092010361913
Snx25,0.5383122,1.0,0.01655355073663301,0.01089935829221889
Ankrd27,0.09783629,1.0,0.05264029134249296,0.0467038577708985
Scmh1,0.16129479,1.0,0.03790763118688959,0.03212838455171821
A130010J15Rik,0.3049458,1.0,0.02102300943552392,0.015317145529005836
Camsap1,0.24250987,1.0,0.02185068697235557,0.01613405995721948
Trim13,0.66754806,1.0,0.013739447111405397,0.008115399911859233
Impad1,0.10089481,1.0,0.04651547756993875,0.04060924618146249
2310022B05Rik,0.37197042,1.0,0.01936765436186062,0.013704814420689432
BC048403,0.18420345,1.0,0.030292997848038405,0.024539679468575666
Atp6v1e1,-0.004447612,1.0,0.2234729349445456,0.2125482355723238
Mdm1,0.42039946,1.0,0.01787783479556365,0.012253716423204669
Gatc,0.088005856,1.0,0.04171494785631518,0.035783001730568725
Vhl,0.05421975,1.0,0.048998510180433705,0.042963249599604444
Xxylt1,0.3908224,1.0,0.01804337030292998,0.01241494953403631
Plxnc1,0.17343609,1.0,0.03211388842906804,0.02638848580611181
Nat8f1,0.3094369,1.0,0.025326932627048503,0.0197134350176819
Rab26os,0.6741067,1.0,0.013242840589306406,0.007663947201530639
Gucy1a1,0.8017932,1.0,0.011587485515643106,0.006019369471047907
Glce,0.24562274,1.0,0.026651216685979143,0.021014048778390464
Abhd14a,0.53224206,1.0,0.014567124648237046,0.008986058710350091
Kcmf1,0.065711044,1.0,0.04353583843734481,0.03764255694216031
Lin9,0.09090242,1.0,0.03840423770898858,0.032590586136102245
Trak1,0.17064992,1.0,0.030624068862771064,0.02495888555673793
Dgcr6,0.15458113,1.0,0.03608674060585996,0.030408564702847377
Zfp609,0.27953094,1.0,0.02300943552391988,0.017423924843872604
Atf6,0.5650047,1.0,0.014236053633504386,0.008695839110853138
Gatb,0.06963502,1.0,0.04452905148154279,0.03865295110337192
Usp19,-0.014234605,1.0,0.12795894719417314,0.11991443896251867
Psmb1,0.03619321,1.0,0.6854825360039728,0.6588844818505262
Sv2a,0.29736912,1.0,0.02300943552391988,0.017456171466038933
Wdcp,0.11766003,1.0,0.04154941234894885,0.03583674610084594
Srd5a3,-0.012964814,1.0,0.11984770733322297,0.11216450076854449
Txndc12,-0.016482819,1.0,0.12646912762787618,0.11829135898014682
Bcl2l12,0.0020424074,1.0,0.07349776527065055,0.06701922973568519
Ppp1r21,0.10705698,1.0,0.03774209567952326,0.03201014693710834
Arhgdia,0.04456723,1.0,0.7197483860288032,0.6884008900067717
Lipt1,0.4524745,1.0,0.01787783479556365,0.012371954037814539
Tsc2,0.10826932,1.0,0.04055619930475087,0.03484784968774521
Zfp607a,0.06617658,1.0,0.05479225293825526,0.04891812582631969
Gabbr1,0.12955622,1.0,0.04287369640787949,0.03718035535777627
Slc25a25,0.03176864,1.0,0.05744082105611654,0.0513366224887943
Crls1,0.5404653,1.0,0.016884621751365667,0.011404555372824697
Cox7a1,0.95389646,1.0,0.010428736964078795,0.004955230939559081
Cxcr4,0.31592408,1.0,0.02002979639132594,0.014500231100792193
Nfat5,0.019612223,1.0,0.09551398775037245,0.08896843055689917
Fam45a,0.031680316,1.0,0.08773381890415494,0.08137972547375662
Rtn4ip1,0.15568642,1.0,0.03227942393643436,0.026646458783442434
Pdxdc1,-0.011079352,1.0,0.09236881311041219,0.0854750464888803
Camkk1,0.7469391,1.0,0.012249627545108426,0.006793288403039782
Ppox,0.11401301,1.0,0.05197814931302765,0.046316898304902564
Def8,0.15747648,1.0,0.027147823208078133,0.021551492481162598
Actr2,0.025883071,1.0,0.5409700380731667,0.5102812980340309
Zmym2,0.028663732,1.0,0.10379076311868896,0.09733105457203357
Mfsd14b,-0.011007269,1.0,0.09435523919880814,0.08738834607074909
Uap1l1,0.11175698,1.0,0.03327263698063235,0.027646104070598605
Srprb,0.16490462,1.0,0.029961926833305744,0.024410692979910355
Tmtc4,0.26698458,1.0,0.028141036252276114,0.022690873131039523
Phc1,0.30690408,1.0,0.02499586161231584,0.019573699654961144
Zcchc8,-0.01805074,1.0,0.1370634000993213,0.12869626906581536
Srbd1,0.027782155,1.0,0.058268498592948186,0.0522932722797287
Rbpj,0.023441723,1.0,0.06522098990233405,0.05909730955682392
Lsm10,-0.0030447715,1.0,0.0996523754345307,0.09268754098008233
Ddr1,0.6019843,1.0,0.014070518126138057,0.008685090236797696
Ranbp6,0.20675014,1.0,0.028803178281741434,0.023325056700310643
Gm6563,0.45298514,1.0,0.014401589140870717,0.008996807584405533
Gbp5,0.17166722,1.0,0.046184406555206094,0.040748981544183244
Trp53bp2,0.12640652,1.0,0.0423770898857805,0.036814893639891225
Zbtb8os,-0.020864356,1.0,0.23456381393808973,0.22041641138090784
Prrg2,0.44446126,1.0,0.01738122827346466,0.01201724119398493
Ice2,0.07313023,1.0,0.04668101307730508,0.04093171240312577
Nbas,0.12880021,1.0,0.038073166694255915,0.03255833951393591
Htra2,0.040855978,1.0,0.06571759642443305,0.05976373974826137
Fbxw9,0.39753023,1.0,0.01738122827346466,0.012006492319929488
Larp4b,-0.018649466,1.0,0.18920708491971527,0.1791084883858416
Cog3,0.13259113,1.0,0.04105280582684986,0.03553577762729354
Pms1,0.022623356,1.0,0.048998510180433705,0.04316747820665785
Aktip,0.02935292,1.0,0.06555206091706671,0.05955951114120796
Ptpn12,0.1679745,1.0,0.03227942393643436,0.02682918964238496
Apex2,0.13914852,1.0,0.035259063069028304,0.029763632259520816
Commd5,-0.006144214,1.0,0.07548419135904652,0.06909376242838562
Dennd1b,0.0200264,1.0,0.07945704353583843,0.0733180699321746
Trav21-dv12,0.21515839,1.0,0.035590134083760966,0.030258080466071178
Rabgap1,-0.0103537,1.0,0.13524250951829167,0.12751389291971665
Gm1976,0.4228288,1.0,0.016388015229266677,0.011049842528995088
Smarcc2,-0.02270012,1.0,0.1815924515808641,0.17184224952436233
Bag4,-0.013501662,1.0,0.09253434861777851,0.08576526608837724
Prkd3,0.045168262,1.0,0.08674060585995697,0.0808207840228736
Gucy1b1,0.76904315,1.0,0.011090878993544115,0.005793643115883611
Saal1,0.019425722,1.0,0.08905810296308558,0.08276633022690873
Nploc4,0.17219804,1.0,0.030789604370137395,0.025378091644900198
Gpd2,0.025950793,1.0,0.1046184406555206,0.09802973138563735
Nsd2,0.29730484,1.0,0.0187055123323953,0.013350101576859823
Tollip,0.056493588,1.0,0.06820062903492799,0.062375716143733946
Plscr3,0.033869945,1.0,0.08872703194835292,0.08268033923446519
Acbd5,-0.0036746098,1.0,0.11802681675219334,0.11086388700783593
Tfpt,0.0021240914,1.0,0.07217348121171992,0.0659658400782518
Zc3h14,0.035545148,1.0,0.06886277106439331,0.06297765309083873
Slc33a1,0.026946506,1.0,0.05595100148981957,0.05011125084647383
Gga3,0.018509557,1.0,0.0996523754345307,0.09307450044607828
Tubb3,0.6703298,1.0,0.013408376096672737,0.008147646534025561
Ptar1,0.16897629,1.0,0.03492799205429565,0.02953790590435652
Gdap2,0.032231748,1.0,0.08276775368316504,0.07673621188180538
Tnpo2,0.02366396,1.0,0.06075153120344314,0.05487300205303494
Agbl5,0.4759308,1.0,0.014898195662969706,0.00962024227962121
Sdr39u1,-0.019851288,1.0,0.15063731170336037,0.1419711285242871
Nudt4,0.13538826,1.0,0.029299784803840424,0.023883998151193662
Fitm2,0.3111647,1.0,0.02085747392815759,0.015564369632281019
Endog,0.018250838,1.0,0.05363350438669095,0.04778949405049821
Med6,0.03176857,1.0,0.07051812613805661,0.06456848645104425
Pnpla2,0.008039499,1.0,0.13888429068035094,0.13179194479378284
Chmp2b,-0.028254246,1.0,0.12514484356894554,0.11696924747132738
Med18,0.041435674,1.0,0.05760635656348287,0.05189556393967732
Kif18a,0.673565,1.0,0.011421950008276775,0.006191351455934991
Catsper2,0.1345874,1.0,0.03194835292170171,0.026571216665054336
Pdp2,0.29611462,1.0,0.02350604204601887,0.01825158814614169
Pbrm1,-0.008590836,1.0,0.24946200960105944,0.23766835423989338
Rmi2,0.40244982,1.0,0.015229266677702366,0.009985703997506262
Fuca2,0.16732568,1.0,0.027313358715444463,0.02199219631743575
Slc29a2,0.8288336,1.0,0.010594272471445124,0.0053851859017767885
Dcaf11,-0.023125425,1.0,0.17149478563151796,0.1618350477787452
Mettl4,0.2478346,1.0,0.023837113060751532,0.01856330549374953
1700008J07Rik,0.43453437,1.0,0.017546763780830987,0.012328958541592768
Smg8,0.06931084,1.0,0.04850190365833471,0.042963249599604444
Pus10,0.0847573,1.0,0.04204601887104784,0.03656766953661604
Yae1d1,0.019210365,1.0,0.11041218341334216,0.10414584072318425
Mdm4,-0.010255632,1.0,0.28670749875848367,0.27115109692259737
AW209491,0.015704026,1.0,0.05065386525409701,0.044908795803639566
Prss41,0.53235203,1.0,0.014401589140870717,0.009233282813625272
Rnf168,0.03229046,1.0,0.06836616454229433,0.06262294024700912
Lrrc8d,0.18579091,1.0,0.032610494951167024,0.02738813109326798
Abl2,0.13136728,1.0,0.0390663797384539,0.033783711156256384
Wipi2,-0.00514858,1.0,0.07217348121171992,0.06605183107069534
Impa2,0.015459152,1.0,0.06075153120344314,0.05489449980114583
Stk19,0.03859216,1.0,0.058102963085581855,0.05243300764244945
Plpbp,0.02266648,1.0,0.11653699718589637,0.11008996807584405
D430042O09Rik,0.20564961,1.0,0.031451746399602715,0.026280997065557383
Med24,-0.011990258,1.0,0.06472438338023506,0.058710350090827985
Dhfr,0.1897847,1.0,0.022512829001820892,0.017294938355207293
Sirt1,0.3052927,1.0,0.024664790597583183,0.019519955284683928
Gm49395,0.66467583,1.0,0.011587485515643106,0.006470822181376501
Chac2,0.12453175,1.0,0.03856977321635491,0.033289262949706015
Ppp1r12c,0.114205666,1.0,0.050322794239364345,0.04508077778852665
Fads1,0.032094866,1.0,0.0523092203277603,0.0467790998892866
Ddt,-0.015535604,1.0,0.2156927660983281,0.20402437844635773
Abl1,0.0007917908,1.0,0.0627379572918391,0.05695828361979083
Spg20,0.032806464,1.0,0.052805826849859294,0.04726279922178152
Anapc4,-0.03322616,1.0,0.12299288197318325,0.11524942762245655
Fam193a,-0.009219359,1.0,0.10925343486177785,0.10241527200025798
Ube4b,-0.026509533,1.0,0.11107432544280749,0.10390936549396451
Zc3h7a,-0.014052122,1.0,0.20658831319317994,0.19601646727505292
Arl14ep,0.076130256,1.0,0.048998510180433705,0.043618930916986445
Gtf3c4,0.15276162,1.0,0.02565800364178116,0.020465856201562885
Arhgap35,0.3302278,1.0,0.02052640291342493,0.015446132017671149
Dpy19l4,0.15038936,1.0,0.026651216685979143,0.0214762503627745
Slc25a44,0.052628748,1.0,0.059758318159245156,0.05417432523943117
Bdh1,-0.015617103,1.0,0.16106604866743918,0.15256951834295357
Ecsit,-0.026515862,1.0,0.1469955305413011,0.13833800909354746
Med23,0.08217862,1.0,0.04138387684158252,0.03607322133006568
Cds2,-0.024691148,1.0,0.12315841748054958,0.11577612245117323
1700084C06Rik,0.30366322,1.0,0.02102300943552392,0.015962077972332397
Iba57,0.32023874,1.0,0.019698725376593278,0.014639966463512948
Tesk2,0.082202174,1.0,0.0390663797384539,0.03381595777842271
Mtmr6,-0.004131383,1.0,0.09766594934613475,0.09122569410854213
Katnb1,0.11753505,1.0,0.03376924350273133,0.028592004987477562
Msantd2,0.2691405,1.0,0.02085747392815759,0.0158115937355562
Cep162,0.07757142,1.0,0.0390663797384539,0.03385895327464448
Fam160b2,0.10431658,1.0,0.039397450753186555,0.03419216837036321
Hsd17b7,0.22779828,1.0,0.022512829001820892,0.017466920340094377
Xlr4c,0.27569848,1.0,0.02632014567124648,0.021336515000053746
Zswim4,0.53209245,1.0,0.013573911604039066,0.008599099244354154
Ndufaf7,0.0024322255,1.0,0.07167687468962092,0.06586910021175282
Sardh,0.25877443,1.0,0.02151961595762291,0.01652101942321542
Dicer1,0.014743128,1.0,0.08276775368316504,0.07695118936291423
Prdx4,-0.025223924,1.0,0.08938917397781825,0.08289531671557404
Ift52,-0.02796528,1.0,0.10925343486177785,0.10217879677103824
Slc26a6,0.30370834,1.0,0.02069193842079126,0.01572560274311266
Mlst8,0.11146086,1.0,0.038073166694255915,0.032988294476153625
Gtf2e1,0.108845234,1.0,0.03492799205429565,0.029806627755742585
Ctr9,-0.011374115,1.0,0.12895216023837114,0.1216557565595004
Acat3,0.65692717,1.0,0.011256414500910446,0.006341835692711188
Inppl1,0.18602444,1.0,0.02499586161231584,0.02000365461717885
Atrx,0.016843041,1.0,0.49230259890746564,0.4691346081497963
Ints3,0.002002841,1.0,0.10064558847872869,0.09438586308084228
Lipo3,0.40745828,1.0,0.015394802185068697,0.010469403330001183
Btbd11,0.6855035,1.0,0.011256414500910446,0.0063525845667666316
Hook2,0.65099657,1.0,0.011256414500910446,0.0063525845667666316
Tmem161a,-0.01227538,1.0,0.09336202615461016,0.08702288435286404
Yipf6,0.046763163,1.0,0.07697401092534349,0.07150151021680479
Adnp,0.11577194,1.0,0.029961926833305744,0.024905141186460717
Exoc7,-0.032159846,1.0,0.12315841748054958,0.11550740059978717
Gm47882,0.24170126,1.0,0.024664790597583183,0.01972418389173734
Mbtps2,0.026856475,1.0,0.04966065220989902,0.04427461223436845
Chkb,0.01398975,1.0,0.09038238702201622,0.08446465232766867
Taf6,-0.027747633,1.0,0.09534845224300613,0.08864596433523589
Zfp747,0.08439077,1.0,0.040887270319483526,0.035783001730568725
Lpin1,0.12683211,1.0,0.04303923191524582,0.038029516408156244
Brip1os,0.053827796,1.0,0.07217348121171992,0.06680425225457633
Dhx35,0.0825201,1.0,0.0390663797384539,0.03395569314114347
Ccnc,-0.0035997939,1.0,0.12117199139215362,0.11429277783152215
Pdhb,-0.00793116,1.0,0.3340506538652541,0.314727032343362
Pdha1,-0.0033235515,1.0,0.3211388842906803,0.3049993013231864
Mgea5,-0.038190734,1.0,0.1910279755007449,0.1803983532724947
Ovca2,0.5254849,1.0,0.013739447111405397,0.008878569969795663
Ctnna1,0.16215219,1.0,0.027478894222810794,0.02251889114615244
Mcur1,0.009011552,1.0,0.07134580367488827,0.06571861597497662
Trdmt1,0.07452002,1.0,0.03790763118688959,0.032827061365321986
Trav16d-dv11,0.55535316,1.0,0.013904982618771726,0.00906130082873819
Golga3,-3.0209225e-05,1.0,0.09154113557358054,0.08557178635537928
Slu7,-0.023895571,1.0,0.1777851349114385,0.16832736770823256
Prkci,0.6502377,1.0,0.012249627545108426,0.007427471972310901
Mon1a,0.04960242,1.0,0.06174474424764112,0.05645308653918502
Lmf2,0.019300163,1.0,0.06472438338023506,0.059301538163877336
Suds3,0.07119832,1.0,0.05115047177619599,0.04608042307568282
Dennd4b,0.06353651,1.0,0.056778679026651215,0.05160534434018037
Pomt1,0.31990576,1.0,0.01853997682502897,0.01369406554663399
Wwp1,0.07331199,1.0,0.03840423770898858,0.03335375619403867
Fem1a,0.0037687372,1.0,0.0693593775864923,0.06373007427471972
Fam169b,-0.0062234453,1.0,0.2592286045356729,0.24824524631044897
Slc25a11,-0.012339895,1.0,0.3128621089223638,0.295884256124171
Rabggta,-0.011072349,1.0,0.10875682833967885,0.10220029451914912
Ammecr1l,-0.013401383,1.0,0.07300115874855156,0.06724495609084949
Sik3,0.16628924,1.0,0.033934779010097664,0.029075704319972483
Fis1,0.036190648,1.0,0.6672736301936766,0.6355486762761601
Nup214,-0.018319866,1.0,0.13474590299619268,0.12730966431266325
Ghdc,0.43366143,1.0,0.01787783479556365,0.013113626347640085
Lactb2,-0.032390255,1.0,0.09121006455884788,0.0848731095417755
Irf6,0.5810914,1.0,0.011587485515643106,0.006814786151150667
Prnp,0.7299645,1.0,0.010759807978811455,0.006008620596992465
Galnt11,0.07819095,1.0,0.04254262539314683,0.03753506820160588
1810055G02Rik,0.32243222,1.0,0.015891408707167688,0.011103586899272301
Fam8a1,0.11403255,1.0,0.03774209567952326,0.03283781023937742
Slc35e1,0.17931935,1.0,0.029961926833305744,0.025141616415680457
Mtmr1,0.061115704,1.0,0.04469458698890912,0.039652596390528094
Trav9d-1,0.18786833,1.0,0.031286210892236384,0.026495974546666235
Dcaf15,0.04239344,1.0,0.055619930475086905,0.05043371706813711
Dlg1,0.03555899,1.0,0.054461181923522596,0.04928358754420475
Evi2a,0.13715537,1.0,0.0440324449594438,0.039179645932088614
Synj1,0.024840973,1.0,0.07680847541797715,0.07141551922436125
Vipas39,-0.006170538,1.0,0.09551398775037245,0.08941988326722776
Mettl14,0.062032647,1.0,0.056778679026651215,0.05175582857695656
Paox,0.036996596,1.0,0.04436351597417646,0.039297883546698484
Acsl3,0.07143769,1.0,0.04138387684158252,0.036417185299839845
Trav7-3,0.24306686,1.0,0.04866743916570104,0.04415637461975858
Hcfc2,0.002804212,1.0,0.06075153120344314,0.055378199133640754
Mcl1,0.0011567334,1.0,0.25575235888097997,0.24499908634570527
Rcan3,-0.01873131,1.0,0.07498758483694752,0.06924424666516182
Taf4,0.11742297,1.0,0.028803178281741434,0.023991486891748088
Tarbp1,0.34790465,1.0,0.01853997682502897,0.013844549783410189
Trpc4ap,-0.028717354,1.0,0.15245820228439,0.14392742360237765
Fam3c,-0.0041395677,1.0,0.27826518788280086,0.2663141035976481
Gm10762,0.30982745,1.0,0.01820890581029631,0.013511334687691464
Nop53,0.0020718733,1.0,0.38321469955305415,0.36254877301602656
Gorab,0.108702324,1.0,0.031120675384870053,0.02631324368772371
Cux1,-0.011108629,1.0,0.16801853997682503,0.16005073468554168
Cnpy2,-0.03325189,1.0,0.135408045025658,0.1273741575569959
Endod1,0.16910917,1.0,0.02350604204601887,0.018778282974858385
Bmpr2,0.32353583,1.0,0.02052640291342493,0.015876086979888855
Klhl9,0.04209773,1.0,0.07316669425591789,0.06809411714122945
Ppp6r1,0.006071007,1.0,0.07548419135904652,0.06996442122687649
Vps25,0.09229687,1.0,0.03459692103956299,0.029763632259520816
Egln1,0.042694576,1.0,0.050322794239364345,0.045285006395580064
Sptlc2,0.0017702305,1.0,0.17265353418308227,0.16501671449915623
Ubac1,0.039619178,1.0,0.04817083264360205,0.04319972482882418
Hira,0.20293264,1.0,0.02334050653865254,0.01864929648619307
Atg2a,-0.012693067,1.0,0.09038238702201622,0.08446465232766867
Ksr1,0.44670668,1.0,0.014898195662969706,0.010275923597003214
